school,conference,school_id,year,division,conference_id
Pacific,WCC,534,2017,1,922
Pacific,WCC,534,2018,1,922
Pacific,WCC,534,2019,1,922
Palm Beach Atl.,Independent,30045,2008,1,0
Palm Beach Atl.,Independent,30045,2009,1,0
Palm Beach Atl.,Independent,30045,2015,1,0
Palm Beach Atl.,Independent,30045,2016,1,0
Palm Beach Atl.,Independent,30045,2017,1,0
Penn,Ivy League,540,2002,1,865
Penn,Ivy League,540,2003,1,865
Penn,Ivy League,540,2004,1,865
Penn,Ivy League,540,2005,1,865
Penn,Ivy League,540,2006,1,865
Penn,Ivy League,540,2007,1,865
Penn,Ivy League,540,2008,1,865
Penn,Ivy League,540,2009,1,865
Penn,Ivy League,540,2010,1,865
Penn,Ivy League,540,2011,1,865
Penn,Ivy League,540,2012,1,865
Penn,Ivy League,540,2013,1,865
Penn,Ivy League,540,2014,1,865
Penn,Ivy League,540,2015,1,865
Penn,Ivy League,540,2016,1,865
Penn,Ivy League,540,2017,1,865
Penn,Ivy League,540,2018,1,865
Penn,Ivy League,540,2019,1,865
Penn St.,Big Ten,539,2002,1,827
Penn St.,Big Ten,539,2003,1,827
Penn St.,Big Ten,539,2004,1,827
Penn St.,Big Ten,539,2005,1,827
Penn St.,Big Ten,539,2006,1,827
Penn St.,Big Ten,539,2007,1,827
Penn St.,Big Ten,539,2008,1,827
Penn St.,Big Ten,539,2009,1,827
Penn St.,Big Ten,539,2010,1,827
Penn St.,Big Ten,539,2011,1,827
Penn St.,Big Ten,539,2012,1,827
Penn St.,Big Ten,539,2013,1,827
Penn St.,Big Ten,539,2014,1,827
Penn St.,Big Ten,539,2015,1,827
Penn St.,Big Ten,539,2016,1,827
Penn St.,Big Ten,539,2017,1,827
Penn St.,Big Ten,539,2018,1,827
Penn St.,Big Ten,539,2019,1,827
Penn St.-Behrend,ECAC,538,2002,1,847
Pepperdine,WCC,541,2002,1,922
Pepperdine,WCC,541,2003,1,922
Pepperdine,WCC,541,2004,1,922
Pepperdine,WCC,541,2005,1,922
Pepperdine,WCC,541,2006,1,922
Pepperdine,WCC,541,2007,1,922
Pepperdine,WCC,541,2008,1,922
Pepperdine,WCC,541,2009,1,922
Pepperdine,WCC,541,2010,1,922
Pepperdine,WCC,541,2011,1,922
Pepperdine,WCC,541,2012,1,922
Pepperdine,WCC,541,2013,1,922
Pepperdine,WCC,541,2014,1,922
Pepperdine,WCC,541,2015,1,922
Pepperdine,WCC,541,2016,1,922
Pepperdine,WCC,541,2017,1,922
Pepperdine,WCC,541,2018,1,922
Pepperdine,WCC,541,2019,1,922
Piedmont,Independent,21830,2004,1,0
Pitt.-Johnstown,Independent,546,2002,1,0
Pitt.-Johnstown,Independent,546,2003,1,0
Pitt.-Johnstown,Independent,546,2004,1,0
Pitt.-Johnstown,Independent,546,2005,1,0
Pitt.-Johnstown,Independent,546,2006,1,0
Pittsburgh,AAC,545,2002,1,823
Pittsburgh,AAC,545,2003,1,823
Pittsburgh,AAC,545,2004,1,823
Pittsburgh,AAC,545,2005,1,823
Pittsburgh,AAC,545,2006,1,823
Pittsburgh,AAC,545,2007,1,823
Pittsburgh,AAC,545,2008,1,823
Pittsburgh,AAC,545,2009,1,823
Pittsburgh,AAC,545,2010,1,823
Pittsburgh,AAC,545,2011,1,823
Pittsburgh,AAC,545,2012,1,823
Pittsburgh,AAC,545,2013,1,823
Pittsburgh,ACC,545,2014,1,821
Pittsburgh,ACC,545,2015,1,821
Pittsburgh,ACC,545,2016,1,821
Pittsburgh,ACC,545,2017,1,821
Pittsburgh,ACC,545,2018,1,821
Pittsburgh,ACC,545,2019,1,821
Portland,WCC,551,2002,1,922
Portland,WCC,551,2003,1,922
Portland,WCC,551,2004,1,922
Portland,WCC,551,2005,1,922
Portland,WCC,551,2006,1,922
Portland,WCC,551,2007,1,922
Portland,WCC,551,2008,1,922
Portland,WCC,551,2009,1,922
Portland,WCC,551,2010,1,922
Portland,WCC,551,2011,1,922
Portland,WCC,551,2012,1,922
Portland,WCC,551,2013,1,922
Portland,WCC,551,2014,1,922
Portland,WCC,551,2015,1,922
Portland,WCC,551,2016,1,922
Portland,WCC,551,2017,1,922
Portland,WCC,551,2018,1,922
Portland,WCC,551,2019,1,922
Prairie View,SWAC,553,2002,1,916
Prairie View,SWAC,553,2003,1,916
Prairie View,SWAC,553,2004,1,916
Prairie View,SWAC,553,2005,1,916
Prairie View,SWAC,553,2006,1,916
Prairie View,SWAC,553,2007,1,916
Prairie View,SWAC,553,2008,1,916
Prairie View,SWAC,553,2009,1,916
Prairie View,SWAC,553,2010,1,916
Prairie View,SWAC,553,2011,1,916
Prairie View,SWAC,553,2012,1,916
Prairie View,SWAC,553,2013,1,916
Prairie View,SWAC,553,2014,1,916
Prairie View,SWAC,553,2015,1,916
Prairie View,SWAC,553,2016,1,916
Prairie View,SWAC,553,2017,1,916
Prairie View,SWAC,553,2018,1,916
Prairie View,SWAC,553,2019,1,916
Presbyterian,Big South,1320,2008,1,826
Presbyterian,Big South,1320,2009,1,826
Presbyterian,Big South,1320,2010,1,826
Presbyterian,Big South,1320,2011,1,826
Presbyterian,Big South,1320,2012,1,826
Presbyterian,Big South,1320,2013,1,826
Presbyterian,Big South,1320,2014,1,826
Presbyterian,Big South,1320,2015,1,826
Presbyterian,Big South,1320,2016,1,826
Presbyterian,Big South,1320,2017,1,826
Presbyterian,Big South,1320,2018,1,826
Presbyterian,Big South,1320,2019,1,826
Presentation,Independent,30034,2006,1,0
Presentation,Independent,30034,2007,1,0
Presentation,Independent,30034,2008,1,0
Presentation,Independent,30034,2009,1,0
Princeton,Ivy League,554,2002,1,865
Princeton,Ivy League,554,2003,1,865
Princeton,Ivy League,554,2004,1,865
Princeton,Ivy League,554,2005,1,865
Princeton,Ivy League,554,2006,1,865
Princeton,Ivy League,554,2007,1,865
Princeton,Ivy League,554,2008,1,865
Princeton,Ivy League,554,2009,1,865
Princeton,Ivy League,554,2010,1,865
Princeton,Ivy League,554,2011,1,865
Princeton,Ivy League,554,2012,1,865
Princeton,Ivy League,554,2013,1,865
Princeton,Ivy League,554,2014,1,865
Princeton,Ivy League,554,2015,1,865
Princeton,Ivy League,554,2016,1,865
Princeton,Ivy League,554,2017,1,865
Princeton,Ivy League,554,2018,1,865
Princeton,Ivy League,554,2019,1,865
Purdue,Big Ten,559,2002,1,827
Purdue,Big Ten,559,2003,1,827
Purdue,Big Ten,559,2004,1,827
Purdue,Big Ten,559,2005,1,827
Purdue,Big Ten,559,2006,1,827
Purdue,Big Ten,559,2007,1,827
Purdue,Big Ten,559,2008,1,827
Purdue,Big Ten,559,2009,1,827
Purdue,Big Ten,559,2010,1,827
Purdue,Big Ten,559,2011,1,827
Purdue,Big Ten,559,2012,1,827
Purdue,Big Ten,559,2013,1,827
Purdue,Big Ten,559,2014,1,827
Purdue,Big Ten,559,2015,1,827
Purdue,Big Ten,559,2016,1,827
Purdue,Big Ten,559,2017,1,827
Purdue,Big Ten,559,2018,1,827
Purdue,Big Ten,559,2019,1,827
Purdue Fort Wayne,Independent,308,2002,1,0
Purdue Fort Wayne,Independent,308,2003,1,0
Purdue Fort Wayne,Independent,308,2004,1,0
Purdue Fort Wayne,Independent,308,2005,1,0
Purdue Fort Wayne,Independent,308,2006,1,0
Purdue Fort Wayne,Independent,308,2007,1,0
Purdue Fort Wayne,Summit League,308,2008,1,819
Purdue Fort Wayne,Summit League,308,2009,1,819
Purdue Fort Wayne,Summit League,308,2010,1,819
Purdue Fort Wayne,Summit League,308,2011,1,819
Purdue Fort Wayne,Summit League,308,2012,1,819
Purdue Fort Wayne,Summit League,308,2013,1,819
Purdue Fort Wayne,Summit League,308,2014,1,819
Purdue Fort Wayne,Summit League,308,2015,1,819
Purdue Fort Wayne,Summit League,308,2016,1,819
Purdue Fort Wayne,Summit League,308,2017,1,819
Purdue Fort Wayne,Summit League,308,2018,1,819
Purdue Fort Wayne,Summit League,308,2019,1,819
Quinnipiac,NEC,562,2002,1,846
Quinnipiac,NEC,562,2003,1,846
Quinnipiac,NEC,562,2004,1,846
Quinnipiac,NEC,562,2005,1,846
Quinnipiac,NEC,562,2006,1,846
Quinnipiac,NEC,562,2007,1,846
Quinnipiac,NEC,562,2008,1,846
Quinnipiac,NEC,562,2009,1,846
Quinnipiac,NEC,562,2010,1,846
Quinnipiac,NEC,562,2011,1,846
Quinnipiac,NEC,562,2012,1,846
Quinnipiac,NEC,562,2013,1,846
Quinnipiac,MAAC,562,2014,1,871
Quinnipiac,MAAC,562,2015,1,871
Quinnipiac,MAAC,562,2016,1,871
Quinnipiac,MAAC,562,2017,1,871
Quinnipiac,MAAC,562,2018,1,871
Quinnipiac,MAAC,562,2019,1,871
Radford,Big South,563,2002,1,826
Radford,Big South,563,2003,1,826
Radford,Big South,563,2004,1,826
Radford,Big South,563,2005,1,826
Radford,Big South,563,2006,1,826
Radford,Big South,563,2007,1,826
Radford,Big South,563,2008,1,826
Radford,Big South,563,2009,1,826
Radford,Big South,563,2010,1,826
Radford,Big South,563,2011,1,826
Radford,Big South,563,2012,1,826
Radford,Big South,563,2013,1,826
Radford,Big South,563,2014,1,826
Radford,Big South,563,2015,1,826
Radford,Big South,563,2016,1,826
Radford,Big South,563,2017,1,826
Radford,Big South,563,2018,1,826
Radford,Big South,563,2019,1,826
Rhode Island,Atlantic 10,572,2002,1,820
Rhode Island,Atlantic 10,572,2003,1,820
Rhode Island,Atlantic 10,572,2004,1,820
Rhode Island,Atlantic 10,572,2005,1,820
Rhode Island,Atlantic 10,572,2006,1,820
Rhode Island,Atlantic 10,572,2007,1,820
Rhode Island,Atlantic 10,572,2008,1,820
Rhode Island,Atlantic 10,572,2009,1,820
Rhode Island,Atlantic 10,572,2010,1,820
Rhode Island,Atlantic 10,572,2011,1,820
Rhode Island,Atlantic 10,572,2012,1,820
Rhode Island,Atlantic 10,572,2013,1,820
Rhode Island,Atlantic 10,572,2014,1,820
Rhode Island,Atlantic 10,572,2015,1,820
Rhode Island,Atlantic 10,572,2016,1,820
Rhode Island,Atlantic 10,572,2017,1,820
Rhode Island,Atlantic 10,572,2018,1,820
Rhode Island,Atlantic 10,572,2019,1,820
Rice,WAC,574,2002,1,923
Rice,WAC,574,2003,1,923
Rice,WAC,574,2004,1,923
Rice,WAC,574,2005,1,923
Rice,C-USA,574,2006,1,24312
Rice,C-USA,574,2007,1,24312
Rice,C-USA,574,2008,1,24312
Rice,C-USA,574,2009,1,24312
Rice,C-USA,574,2010,1,24312
Rice,C-USA,574,2011,1,24312
Rice,C-USA,574,2012,1,24312
Rice,C-USA,574,2013,1,24312
Rice,C-USA,574,2014,1,24312
Rice,C-USA,574,2015,1,24312
Rice,C-USA,574,2016,1,24312
Rice,C-USA,574,2017,1,24312
Rice,C-USA,574,2018,1,24312
Rice,C-USA,574,2019,1,24312
Richmond,Atlantic 10,575,2002,1,820
Richmond,Atlantic 10,575,2003,1,820
Richmond,Atlantic 10,575,2004,1,820
Richmond,Atlantic 10,575,2005,1,820
Richmond,Atlantic 10,575,2006,1,820
Richmond,Atlantic 10,575,2007,1,820
Richmond,Atlantic 10,575,2008,1,820
Richmond,Atlantic 10,575,2009,1,820
Richmond,Atlantic 10,575,2010,1,820
Richmond,Atlantic 10,575,2011,1,820
Richmond,Atlantic 10,575,2012,1,820
Richmond,Atlantic 10,575,2013,1,820
Richmond,Atlantic 10,575,2014,1,820
Richmond,Atlantic 10,575,2015,1,820
Richmond,Atlantic 10,575,2016,1,820
Richmond,Atlantic 10,575,2017,1,820
Richmond,Atlantic 10,575,2018,1,820
Richmond,Atlantic 10,575,2019,1,820
Rider,MAAC,576,2002,1,871
Rider,MAAC,576,2003,1,871
Rider,MAAC,576,2004,1,871
Rider,MAAC,576,2005,1,871
Rider,MAAC,576,2006,1,871
Rider,MAAC,576,2007,1,871
Rider,MAAC,576,2008,1,871
Rider,MAAC,576,2009,1,871
Rider,MAAC,576,2010,1,871
Rider,MAAC,576,2011,1,871
Rider,MAAC,576,2012,1,871
Rider,MAAC,576,2013,1,871
Rider,MAAC,576,2014,1,871
Rider,MAAC,576,2015,1,871
Rider,MAAC,576,2016,1,871
Rider,MAAC,576,2017,1,871
Rider,MAAC,576,2018,1,871
Rider,MAAC,576,2019,1,871
RIT,ECAC,580,2002,1,847
RIT,Independent,580,2003,1,0
Rockhurst,Independent,1328,2003,1,0
Rockhurst,Independent,1328,2004,1,0
Rust,Independent,586,2006,1,0
Rust,Independent,586,2007,1,0
Rust,Independent,586,2008,1,0
Rust,Independent,586,2017,1,0
Rutgers,AAC,587,2002,1,823
Rutgers,AAC,587,2003,1,823
Rutgers,AAC,587,2004,1,823
Rutgers,AAC,587,2005,1,823
Rutgers,AAC,587,2006,1,823
Rutgers,AAC,587,2007,1,823
Rutgers,AAC,587,2008,1,823
Rutgers,AAC,587,2009,1,823
Rutgers,AAC,587,2010,1,823
Rutgers,AAC,587,2011,1,823
Rutgers,AAC,587,2012,1,823
Rutgers,AAC,587,2013,1,823
Rutgers,AAC,587,2014,1,823
Rutgers,Big Ten,587,2015,1,827
Rutgers,Big Ten,587,2016,1,827
Rutgers,Big Ten,587,2017,1,827
Rutgers,Big Ten,587,2018,1,827
Rutgers,Big Ten,587,2019,1,827
Sacramento St.,Big West,102,2002,1,904
Sacramento St.,Independent,102,2003,1,0
Sacramento St.,Independent,102,2004,1,0
Sacramento St.,Independent,102,2005,1,0
Sacramento St.,WAC,102,2006,1,923
Sacramento St.,WAC,102,2007,1,923
Sacramento St.,WAC,102,2008,1,923
Sacramento St.,WAC,102,2009,1,923
Sacramento St.,WAC,102,2010,1,923
Sacramento St.,WAC,102,2011,1,923
Sacramento St.,WAC,102,2012,1,923
Sacramento St.,WAC,102,2013,1,923
Sacramento St.,WAC,102,2014,1,923
Sacramento St.,WAC,102,2015,1,923
Sacramento St.,WAC,102,2016,1,923
Sacramento St.,WAC,102,2017,1,923
Sacramento St.,WAC,102,2018,1,923
Sacramento St.,WAC,102,2019,1,923
Sacred Heart,NEC,590,2002,1,846
Sacred Heart,NEC,590,2003,1,846
Sacred Heart,NEC,590,2004,1,846
Sacred Heart,NEC,590,2005,1,846
Sacred Heart,NEC,590,2006,1,846
Sacred Heart,NEC,590,2007,1,846
Sacred Heart,NEC,590,2008,1,846
Sacred Heart,NEC,590,2009,1,846
Sacred Heart,NEC,590,2010,1,846
Sacred Heart,NEC,590,2011,1,846
Sacred Heart,NEC,590,2012,1,846
Sacred Heart,NEC,590,2013,1,846
Sacred Heart,NEC,590,2014,1,846
Sacred Heart,NEC,590,2015,1,846
Sacred Heart,NEC,590,2016,1,846
Sacred Heart,NEC,590,2017,1,846
Sacred Heart,NEC,590,2018,1,846
Sacred Heart,NEC,590,2019,1,846
Saint Joseph's,Atlantic 10,606,2002,1,820
Saint Joseph's,Atlantic 10,606,2003,1,820
Saint Joseph's,Atlantic 10,606,2004,1,820
Saint Joseph's,Atlantic 10,606,2005,1,820
Saint Joseph's,Atlantic 10,606,2006,1,820
Saint Joseph's,Atlantic 10,606,2007,1,820
Saint Joseph's,Atlantic 10,606,2008,1,820
Saint Joseph's,Atlantic 10,606,2009,1,820
Saint Joseph's,Atlantic 10,606,2010,1,820
Saint Joseph's,Atlantic 10,606,2011,1,820
Saint Joseph's,Atlantic 10,606,2012,1,820
Saint Joseph's,Atlantic 10,606,2013,1,820
Saint Joseph's,Atlantic 10,606,2014,1,820
Saint Joseph's,Atlantic 10,606,2015,1,820
Saint Joseph's,Atlantic 10,606,2016,1,820
Saint Joseph's,Atlantic 10,606,2017,1,820
Saint Joseph's,Atlantic 10,606,2018,1,820
Saint Joseph's,Atlantic 10,606,2019,1,820
Saint Louis,C-USA,609,2002,1,24312
Saint Louis,C-USA,609,2003,1,24312
Saint Louis,C-USA,609,2004,1,24312
Saint Louis,C-USA,609,2005,1,24312
Saint Louis,Atlantic 10,609,2006,1,820
Saint Louis,Atlantic 10,609,2007,1,820
Saint Louis,Atlantic 10,609,2008,1,820
Saint Louis,Atlantic 10,609,2009,1,820
Saint Louis,Atlantic 10,609,2010,1,820
Saint Louis,Atlantic 10,609,2011,1,820
Saint Louis,Atlantic 10,609,2012,1,820
Saint Louis,Atlantic 10,609,2013,1,820
Saint Louis,Atlantic 10,609,2014,1,820
Saint Louis,Atlantic 10,609,2015,1,820
Saint Louis,Atlantic 10,609,2016,1,820
Saint Louis,Atlantic 10,609,2017,1,820
Saint Louis,Atlantic 10,609,2018,1,820
Saint Louis,Atlantic 10,609,2019,1,820
Saint Mary's (CA),WCC,610,2002,1,922
Saint Mary's (CA),WCC,610,2003,1,922
Saint Mary's (CA),WCC,610,2004,1,922
Saint Mary's (CA),WCC,610,2005,1,922
Saint Mary's (CA),WCC,610,2006,1,922
Saint Mary's (CA),WCC,610,2007,1,922
Saint Mary's (CA),WCC,610,2008,1,922
Saint Mary's (CA),WCC,610,2009,1,922
Saint Mary's (CA),WCC,610,2010,1,922
Saint Mary's (CA),WCC,610,2011,1,922
Saint Mary's (CA),WCC,610,2012,1,922
Saint Mary's (CA),WCC,610,2013,1,922
Saint Mary's (CA),WCC,610,2014,1,922
Saint Mary's (CA),WCC,610,2015,1,922
Saint Mary's (CA),WCC,610,2016,1,922
Saint Mary's (CA),WCC,610,2017,1,922
Saint Mary's (CA),WCC,610,2018,1,922
Saint Mary's (CA),WCC,610,2019,1,922
Saint Michael's,Independent,613,2003,1,0
Saint Michael's,Independent,613,2004,1,0
Saint Michael's,Independent,613,2005,1,0
Saint Michael's,Independent,613,2006,1,0
Saint Michael's,Independent,613,2007,1,0
Saint Michael's,Independent,613,2008,1,0
Saint Michael's,Independent,613,2009,1,0
Saint Peter's,MAAC,617,2002,1,871
Saint Peter's,MAAC,617,2003,1,871
Saint Peter's,MAAC,617,2004,1,871
Saint Peter's,MAAC,617,2005,1,871
Saint Peter's,MAAC,617,2006,1,871
Saint Peter's,MAAC,617,2007,1,871
Saint Peter's,MAAC,617,2008,1,871
Saint Peter's,MAAC,617,2009,1,871
Saint Peter's,MAAC,617,2010,1,871
Saint Peter's,MAAC,617,2011,1,871
Saint Peter's,MAAC,617,2012,1,871
Saint Peter's,MAAC,617,2013,1,871
Saint Peter's,MAAC,617,2014,1,871
Saint Peter's,MAAC,617,2015,1,871
Saint Peter's,MAAC,617,2016,1,871
Saint Peter's,MAAC,617,2017,1,871
Saint Peter's,MAAC,617,2018,1,871
Saint Peter's,MAAC,617,2019,1,871
Salem (WV),Independent,19117,2017,1,0
Sam Houston St.,Southland,624,2002,1,914
Sam Houston St.,Southland,624,2003,1,914
Sam Houston St.,Southland,624,2004,1,914
Sam Houston St.,Southland,624,2005,1,914
Sam Houston St.,Southland,624,2006,1,914
Sam Houston St.,Southland,624,2007,1,914
Sam Houston St.,Southland,624,2008,1,914
Sam Houston St.,Southland,624,2009,1,914
Sam Houston St.,Southland,624,2010,1,914
Sam Houston St.,Southland,624,2011,1,914
Sam Houston St.,Southland,624,2012,1,914
Sam Houston St.,Southland,624,2013,1,914
Sam Houston St.,Southland,624,2014,1,914
Sam Houston St.,Southland,624,2015,1,914
Sam Houston St.,Southland,624,2016,1,914
Sam Houston St.,Southland,624,2017,1,914
Sam Houston St.,Southland,624,2018,1,914
Sam Houston St.,Southland,624,2019,1,914
Samford,ASUN,625,2002,1,920
Samford,ASUN,625,2003,1,920
Samford,OVC,625,2004,1,902
Samford,OVC,625,2005,1,902
Samford,OVC,625,2006,1,902
Samford,OVC,625,2007,1,902
Samford,OVC,625,2008,1,902
Samford,SoCon,625,2009,1,912
Samford,SoCon,625,2010,1,912
Samford,SoCon,625,2011,1,912
Samford,SoCon,625,2012,1,912
Samford,SoCon,625,2013,1,912
Samford,SoCon,625,2014,1,912
Samford,SoCon,625,2015,1,912
Samford,SoCon,625,2016,1,912
Samford,SoCon,625,2017,1,912
Samford,SoCon,625,2018,1,912
Samford,SoCon,625,2019,1,912
San Diego,WCC,627,2002,1,922
San Diego,WCC,627,2003,1,922
San Diego,WCC,627,2004,1,922
San Diego,WCC,627,2005,1,922
San Diego,WCC,627,2006,1,922
San Diego,WCC,627,2007,1,922
San Diego,WCC,627,2008,1,922
San Diego,WCC,627,2009,1,922
San Diego,WCC,627,2010,1,922
San Diego,WCC,627,2011,1,922
San Diego,WCC,627,2012,1,922
San Diego,WCC,627,2013,1,922
San Diego,WCC,627,2014,1,922
San Diego,WCC,627,2015,1,922
San Diego,WCC,627,2016,1,922
San Diego,WCC,627,2017,1,922
San Diego,WCC,627,2018,1,922
San Diego,WCC,627,2019,1,922
San Diego St.,MWC,626,2002,1,5486
San Diego St.,MWC,626,2003,1,5486
San Diego St.,MWC,626,2004,1,5486
San Diego St.,MWC,626,2005,1,5486
San Diego St.,MWC,626,2006,1,5486
San Diego St.,MWC,626,2007,1,5486
San Diego St.,MWC,626,2008,1,5486
San Diego St.,MWC,626,2009,1,5486
San Diego St.,MWC,626,2010,1,5486
San Diego St.,MWC,626,2011,1,5486
San Diego St.,MWC,626,2012,1,5486
San Diego St.,MWC,626,2013,1,5486
San Diego St.,MWC,626,2014,1,5486
San Diego St.,MWC,626,2015,1,5486
San Diego St.,MWC,626,2016,1,5486
San Diego St.,MWC,626,2017,1,5486
San Diego St.,MWC,626,2018,1,5486
San Diego St.,MWC,626,2019,1,5486
San Francisco,WCC,629,2002,1,922
San Francisco,WCC,629,2003,1,922
San Francisco,WCC,629,2004,1,922
San Francisco,WCC,629,2005,1,922
San Francisco,WCC,629,2006,1,922
San Francisco,WCC,629,2007,1,922
San Francisco,WCC,629,2008,1,922
San Francisco,WCC,629,2009,1,922
San Francisco,WCC,629,2010,1,922
San Francisco,WCC,629,2011,1,922
San Francisco,WCC,629,2012,1,922
San Francisco,WCC,629,2013,1,922
San Francisco,WCC,629,2014,1,922
San Francisco,WCC,629,2015,1,922
San Francisco,WCC,629,2016,1,922
San Francisco,WCC,629,2017,1,922
San Francisco,WCC,629,2018,1,922
San Francisco,WCC,629,2019,1,922
San Jose St.,WAC,630,2002,1,923
San Jose St.,WAC,630,2003,1,923
San Jose St.,WAC,630,2004,1,923
San Jose St.,WAC,630,2005,1,923
San Jose St.,WAC,630,2006,1,923
San Jose St.,WAC,630,2007,1,923
San Jose St.,WAC,630,2008,1,923
San Jose St.,WAC,630,2009,1,923
San Jose St.,WAC,630,2010,1,923
San Jose St.,WAC,630,2011,1,923
San Jose St.,WAC,630,2012,1,923
San Jose St.,WAC,630,2013,1,923
San Jose St.,MWC,630,2014,1,5486
San Jose St.,MWC,630,2015,1,5486
San Jose St.,MWC,630,2016,1,5486
San Jose St.,MWC,630,2017,1,5486
San Jose St.,MWC,630,2018,1,5486
San Jose St.,MWC,630,2019,1,5486
Santa Clara,WCC,631,2002,1,922
Santa Clara,WCC,631,2003,1,922
Santa Clara,WCC,631,2004,1,922
Santa Clara,WCC,631,2005,1,922
Santa Clara,WCC,631,2006,1,922
Santa Clara,WCC,631,2007,1,922
Santa Clara,WCC,631,2008,1,922
Santa Clara,WCC,631,2009,1,922
Santa Clara,WCC,631,2010,1,922
Santa Clara,WCC,631,2011,1,922
Santa Clara,WCC,631,2012,1,922
Santa Clara,WCC,631,2013,1,922
Santa Clara,WCC,631,2014,1,922
Santa Clara,WCC,631,2015,1,922
Santa Clara,WCC,631,2016,1,922
Santa Clara,WCC,631,2017,1,922
Santa Clara,WCC,631,2018,1,922
Santa Clara,WCC,631,2019,1,922
Savannah St.,Independent,632,2002,1,0
Savannah St.,Independent,632,2003,1,0
Savannah St.,Independent,632,2004,1,0
Savannah St.,Independent,632,2005,1,0
Savannah St.,Independent,632,2006,1,0
Savannah St.,Independent,632,2007,1,0
Savannah St.,Independent,632,2008,1,0
Savannah St.,Independent,632,2009,1,0
Savannah St.,MEAC,632,2012,1,876
Savannah St.,MEAC,632,2013,1,876
Savannah St.,MEAC,632,2014,1,876
Savannah St.,MEAC,632,2015,1,876
Savannah St.,MEAC,632,2016,1,876
Savannah St.,MEAC,632,2017,1,876
Savannah St.,MEAC,632,2018,1,876
Savannah St.,MEAC,632,2019,1,876
SCAD,Independent,16006,2002,1,0
SCAD,Independent,16006,2003,1,0
SCAD,Independent,16006,2004,1,0
Seattle U,WAC,1356,2013,1,923
Seattle U,WAC,1356,2014,1,923
Seattle U,WAC,1356,2015,1,923
Seattle U,WAC,1356,2016,1,923
Seattle U,WAC,1356,2017,1,923
Seattle U,WAC,1356,2018,1,923
Seattle U,WAC,1356,2019,1,923
Seton Hall,AAC,635,2002,1,823
Seton Hall,AAC,635,2003,1,823
Seton Hall,AAC,635,2004,1,823
Seton Hall,AAC,635,2005,1,823
Seton Hall,AAC,635,2006,1,823
Seton Hall,AAC,635,2007,1,823
Seton Hall,AAC,635,2008,1,823
Seton Hall,AAC,635,2009,1,823
Seton Hall,AAC,635,2010,1,823
Seton Hall,AAC,635,2011,1,823
Seton Hall,AAC,635,2012,1,823
Seton Hall,AAC,635,2013,1,823
Seton Hall,Big East,635,2014,1,30184
Seton Hall,Big East,635,2015,1,30184
Seton Hall,Big East,635,2016,1,30184
Seton Hall,Big East,635,2017,1,30184
Seton Hall,Big East,635,2018,1,30184
Seton Hall,Big East,635,2019,1,30184
SFA,Southland,676,2006,1,914
SFA,Southland,676,2007,1,914
SFA,Southland,676,2008,1,914
SFA,Southland,676,2009,1,914
SFA,Southland,676,2010,1,914
SFA,Southland,676,2011,1,914
SFA,Southland,676,2012,1,914
SFA,Southland,676,2013,1,914
SFA,Southland,676,2014,1,914
SFA,Southland,676,2015,1,914
SFA,Southland,676,2016,1,914
SFA,Southland,676,2017,1,914
SFA,Southland,676,2018,1,914
SFA,Southland,676,2019,1,914
Siena,MAAC,639,2002,1,871
Siena,MAAC,639,2003,1,871
Siena,MAAC,639,2004,1,871
Siena,MAAC,639,2005,1,871
Siena,MAAC,639,2006,1,871
Siena,MAAC,639,2007,1,871
Siena,MAAC,639,2008,1,871
Siena,MAAC,639,2009,1,871
Siena,MAAC,639,2010,1,871
Siena,MAAC,639,2011,1,871
Siena,MAAC,639,2012,1,871
Siena,MAAC,639,2013,1,871
Siena,MAAC,639,2014,1,871
Siena,MAAC,639,2015,1,871
Siena,MAAC,639,2016,1,871
Siena,MAAC,639,2017,1,871
Siena,MAAC,639,2018,1,871
Siena,MAAC,639,2019,1,871
SIUE,OVC,660,2012,1,902
SIUE,OVC,660,2013,1,902
SIUE,OVC,660,2014,1,902
SIUE,OVC,660,2015,1,902
SIUE,OVC,660,2016,1,902
SIUE,OVC,660,2017,1,902
SIUE,OVC,660,2018,1,902
SIUE,OVC,660,2019,1,902
South Alabama,Sun Belt,646,2002,1,818
South Alabama,Sun Belt,646,2003,1,818
South Alabama,Sun Belt,646,2004,1,818
South Alabama,Sun Belt,646,2005,1,818
South Alabama,Sun Belt,646,2006,1,818
South Alabama,Sun Belt,646,2007,1,818
South Alabama,Sun Belt,646,2008,1,818
South Alabama,Sun Belt,646,2009,1,818
South Alabama,Sun Belt,646,2010,1,818
South Alabama,Sun Belt,646,2011,1,818
South Alabama,Sun Belt,646,2012,1,818
South Alabama,Sun Belt,646,2013,1,818
South Alabama,Sun Belt,646,2014,1,818
South Alabama,Sun Belt,646,2015,1,818
South Alabama,Sun Belt,646,2016,1,818
South Alabama,Sun Belt,646,2017,1,818
